"sku","days","action","reason","price","new_price","priceTrace","new_priceTrace"
"2025_0125_8232_used02_550_1","273","exclude","Excluded: 273 days (manual handling required)","2722","2722.0","0","0"
"2025_0125_8243_used02_550_1","273","exclude","Excluded: 273 days (manual handling required)","1533","1533.0","0","0"
"2025_0125_8950_new_550_1","273","exclude","Excluded: 273 days (manual handling required)","1539","1539.0","0","0"
"2025_0125_8978_used02_330_1","273","exclude","Excluded: 273 days (manual handling required)","2156","2156.0","0","0"
"250518-N-S-K2-001-OT-1-004","160","exclude","Excluded: 160 days (manual handling required)","1096","1096.0","0","0"
"250518-N-S-K2-002-OT-1-012","160","exclude","Excluded: 160 days (manual handling required)","4900","4900.0","0","0"
"250518-N-S-K2-009-GA-2-029","160","exclude","Excluded: 160 days (manual handling required)","6841","6841.0","0","0"
"250518-N-S-K2-009-OT-1-030","160","exclude","Excluded: 160 days (manual handling required)","1960","1960.0","0","0"
"250518-N-S-K2-011-OT-1-033","160","exclude","Excluded: 160 days (manual handling required)","1604","1604.0","0","0"
"250518-U-S-K2-001-OT-2-009","160","exclude","Excluded: 160 days (manual handling required)","2352","2352.0","0","0"
"250518-U-S-K2-003-OT-1-024","160","exclude","Excluded: 160 days (manual handling required)","2234","2234.0","0","0"
"250518-U-S-K2-007-OT-1-035","160","exclude","Excluded: 160 days (manual handling required)","1744","1744.0","0","0"
"250518-U-S-K2-007-OT-1-037","160","exclude","Excluded: 160 days (manual handling required)","1695","1695.0","0","0"
"250519-N-L-XX-000-BK-1-011","159","exclude","Excluded: 159 days (manual handling required)","8165","8165.0","0","0"
"250519-N-L-XX-000-TO-1-012","159","exclude","Excluded: 159 days (manual handling required)","3430","3430.0","0","0"
"250519-U-L-XX-000-TO-1-002","159","exclude","Excluded: 159 days (manual handling required)","3705","3705.0","0","0"
"250524-N-S-K2-012-TO-1-005","154","exclude","Excluded: 154 days (manual handling required)","3430","3430.0","0","0"
"250526-1-S-H1-009-00-1-038","152","exclude","Excluded: 152 days (manual handling required)","2528","2528.0","0","0"
"250526-11-S-H1-000-00-2-040","152","exclude","Excluded: 152 days (manual handling required)","5175","5175.0","0","0"
"250526-11-S-H1-007-00-1-034","152","exclude","Excluded: 152 days (manual handling required)","7365","7365.0","0","0"
"250526-2-S-H1-001-00-1-002","152","exclude","Excluded: 152 days (manual handling required)","4900","4900.0","0","0"
"250526-2-S-H1-002-00-1-005","152","exclude","Excluded: 152 days (manual handling required)","4410","4410.0","0","0"
"250526-2-S-H1-002-00-1-008","152","exclude","Excluded: 152 days (manual handling required)","2920","2920.0","0","0"
"250526-2-S-H1-004-00-1-020","152","exclude","Excluded: 152 days (manual handling required)","2872","2872.0","0","0"
"250526-2-S-H1-007-00-1-030","152","exclude","Excluded: 152 days (manual handling required)","5665","5665.0","0","0"
"250526-2-S-H1-009-00-1-036","152","exclude","Excluded: 152 days (manual handling required)","2794","2794.0","0","0"
"250528-11-H-Z9-000--1-002","150","exclude","Excluded: 150 days (manual handling required)","2507","2507.0","0","0"
"250528-11-H-Z9-000--1-011","150","exclude","Excluded: 150 days (manual handling required)","1960","1960.0","0","0"
"250528-11-H-Z9-000--1-012","150","exclude","Excluded: 150 days (manual handling required)","3430","3430.0","0","0"
"250602-1-S-C2-001-Z-1-010","145","exclude","Excluded: 145 days (manual handling required)","1940","1940.0","0","0"
"250602-1-S-C2-001-Z-1-025","145","exclude","Excluded: 145 days (manual handling required)","2598","2598.0","0","0"
"250602-1-S-C2-001-Z-1-034","145","exclude","Excluded: 145 days (manual handling required)","5567","5567.0","0","0"
"250602-1-S-C2-001-Z-1-040","145","exclude","Excluded: 145 days (manual handling required)","2920","2920.0","0","0"
"250602-11-S-C2-001-Z-1-035","145","exclude","Excluded: 145 days (manual handling required)","2156","2156.0","0","0"
"250602-11-S-C2-001-Z-1-042","145","exclude","Excluded: 145 days (manual handling required)","1940","1940.0","0","0"
"250602-2-S-C2-001-Z-1-005","145","exclude","Excluded: 145 days (manual handling required)","2352","2352.0","0","0"
"250602-2-S-C2-001-Z-1-015","145","exclude","Excluded: 145 days (manual handling required)","5097","5097.0","0","0"
"250602-2-S-C2-001-Z-1-021","145","exclude","Excluded: 145 days (manual handling required)","3920","3920.0","0","0"
"250602-2-S-C2-001-Z-1-022","145","exclude","Excluded: 145 days (manual handling required)","4881","4881.0","0","0"
"250602-2-S-C2-001-Z-1-036","145","exclude","Excluded: 145 days (manual handling required)","3803","3803.0","0","0"
"250602-2-S-C2-001-Z-1-044","145","exclude","Excluded: 145 days (manual handling required)","3411","3411.0","0","0"
"250607-UX-L-C2-003-4950-1-013","140","exclude","Excluded: 140 days (manual handling required)","3959","3959.0","0","0"
"250609-UX-L-T1-002-ta6390-1-030","138","exclude","Excluded: 138 days (manual handling required)","12694","12694.0","0","0"
"250609-UX-N-T1-005--1-022","138","exclude","Excluded: 138 days (manual handling required)","2332","2332.0","0","0"
"250609-UX-N-T1-005--1-024","138","exclude","Excluded: 138 days (manual handling required)","1960","1960.0","0","0"
"250609-UX-N-T1-005--1-025","138","exclude","Excluded: 138 days (manual handling required)","2352","2352.0","0","0"
"250609-UX-N-T1-005--1-026","138","exclude","Excluded: 138 days (manual handling required)","2332","2332.0","0","0"
"250609-UX-N-T1-008-ta2800-1-018","138","exclude","Excluded: 138 days (manual handling required)","3901","3901.0","0","0"
"250609-UX-N-T1-012--1-006","138","exclude","Excluded: 138 days (manual handling required)","3901","3901.0","0","0"
"250609-UX-N-T1-012--1-008","138","exclude","Excluded: 138 days (manual handling required)","3313","3313.0","0","0"
"250609-UX-N-T1-012--1-010","138","exclude","Excluded: 138 days (manual handling required)","2058","2058.0","0","0"
"250615-UX-N-C3-001--1-001","132","exclude","Excluded: 132 days (manual handling required)","9038","9038.0","0","0"
"250615-UX-N-C3-002--1-008","132","exclude","Excluded: 132 days (manual handling required)","2920","2920.0","0","0"
"250615-UX-N-C3-002--1-013","132","exclude","Excluded: 132 days (manual handling required)","3901","3901.0","0","0"
"250615-UX-N-C3-002-ta1980-1-010","132","exclude","Excluded: 132 days (manual handling required)","3430","3430.0","0","0"
"250615-UX-N-C3-002-ta2198-1-005","132","exclude","Excluded: 132 days (manual handling required)","2940","2940.0","0","0"
"250615-UX-N-C3-003--1-021","132","exclude","Excluded: 132 days (manual handling required)","2352","2352.0","0","0"
"250615-UX-N-C3-003--3-022","132","exclude","Excluded: 132 days (manual handling required)","2920","2920.0","0","0"
"250615-UX-N-C3-003-ta5480-1-020","132","exclude","Excluded: 132 days (manual handling required)","6607","6607.0","0","0"
"250615-UX-N-C3-004--1-023","132","exclude","Excluded: 132 days (manual handling required)","5371","5371.0","0","0"
"250615-UX-N-C3-004--1-024","132","exclude","Excluded: 132 days (manual handling required)","3724","3724.0","0","0"
"250615-UX-N-C3-004--1-025","132","exclude","Excluded: 132 days (manual handling required)","7821","7821.0","0","0"
"250615-UX-N-C3-005--2-027","132","exclude","Excluded: 132 days (manual handling required)","1764","1764.0","0","0"
"250615-UX-N-C3-005-ta2880-1-026","132","exclude","Excluded: 132 days (manual handling required)","3607","3607.0","0","0"
"250615-UX-N-C3-006--1-028","132","exclude","Excluded: 132 days (manual handling required)","3430","3430.0","0","0"
"250615-UX-N-C3-006--1-030","132","exclude","Excluded: 132 days (manual handling required)","1647","1647.0","0","0"
"250615-UX-N-C3-006--1-031","132","exclude","Excluded: 132 days (manual handling required)","1176","1176.0","0","0"
"250615-UX-N-C3-006-ta2980-1-029","132","exclude","Excluded: 132 days (manual handling required)","3430","3430.0","0","0"
"250621-1-004-NA","126","exclude","Excluded: 126 days (manual handling required)","882","882.0","0","0"
"250621-1-022-TA9500","126","exclude","Excluded: 126 days (manual handling required)","10761","10761.0","0","0"
"250621-1-026-NA","126","exclude","Excluded: 126 days (manual handling required)","1940","1940.0","0","0"
"250621-1-029-NA","126","exclude","Excluded: 126 days (manual handling required)","1470","1470.0","0","0"
"250621-11-027-NA","126","exclude","Excluded: 126 days (manual handling required)","3901","3901.0","0","0"
"250621-2-002-TA4200","126","exclude","Excluded: 126 days (manual handling required)","6155","6155.0","0","0"
"250621-2-005-NA","126","exclude","Excluded: 126 days (manual handling required)","2156","2156.0","0","0"
"250621-2-006-TA5980","126","exclude","Excluded: 126 days (manual handling required)","7997","7997.0","0","0"
"250621-2-011-NA","126","exclude","Excluded: 126 days (manual handling required)","2038","2038.0","0","0"
"250621-2-012-TA3500","126","exclude","Excluded: 126 days (manual handling required)","4410","4410.0","0","0"
"250621-2-013-NA","126","exclude","Excluded: 126 days (manual handling required)","3705","3705.0","0","0"
"250621-2-017-NA","126","exclude","Excluded: 126 days (manual handling required)","3901","3901.0","0","0"
"250621-2-020-NA","126","exclude","Excluded: 126 days (manual handling required)","5769","5769.0","0","0"
"250621-2-024-NA","126","exclude","Excluded: 126 days (manual handling required)","2430","2430.0","0","0"
"250621-2-034-NA","126","exclude","Excluded: 126 days (manual handling required)","1940","1940.0","0","0"
"250621-2-035-NA","126","exclude","Excluded: 126 days (manual handling required)","3411","3411.0","0","0"
"250621-2-038-NA","126","exclude","Excluded: 126 days (manual handling required)","1940","1940.0","0","0"
"250621-2-040-NA","126","exclude","Excluded: 126 days (manual handling required)","3117","3117.0","0","0"
"250621-2-045-NA","126","exclude","Excluded: 126 days (manual handling required)","3430","3430.0","0","0"
"250628-1-006-NA","119","exclude","Excluded: 119 days (manual handling required)","1744","1744.0","0","0"
"250628-1-007-NA","119","exclude","Excluded: 119 days (manual handling required)","1764","1764.0","0","0"
"250628-1-019-NA","119","exclude","Excluded: 119 days (manual handling required)","4802","4802.0","0","0"
"250628-1-024-NA","119","exclude","Excluded: 119 days (manual handling required)","1759","1759.0","0","0"
"250628-1-042-NA","119","exclude","Excluded: 119 days (manual handling required)","7841","7841.0","0","0"
"250628-11-015-NA","119","exclude","Excluded: 119 days (manual handling required)","1558","1558.0","0","0"
"250628-11-016-NA","119","exclude","Excluded: 119 days (manual handling required)","6724","6724.0","0","0"
"250628-11-018-NA","119","exclude","Excluded: 119 days (manual handling required)","3842","3842.0","0","0"
"250628-2-003-NA","119","exclude","Excluded: 119 days (manual handling required)","6861","6861.0","0","0"
"250628-2-008-NA","119","exclude","Excluded: 119 days (manual handling required)","3901","3901.0","0","0"
"250628-2-011-NA","119","exclude","Excluded: 119 days (manual handling required)","3430","3430.0","0","0"
"250628-2-012-NA","119","exclude","Excluded: 119 days (manual handling required)","3862","3862.0","0","0"
"250628-2-013-NA","119","exclude","Excluded: 119 days (manual handling required)","2940","2940.0","0","0"
"250628-2-020-NA","119","exclude","Excluded: 119 days (manual handling required)","2216","2216.0","0","0"
"250628-2-029-NA","119","exclude","Excluded: 119 days (manual handling required)","3901","3901.0","0","0"
"250628-2-031-NA","119","exclude","Excluded: 119 days (manual handling required)","2332","2332.0","0","0"
"250628-2-034-NA","119","exclude","Excluded: 119 days (manual handling required)","4366","4366.0","0","0"
"250628-2-037-NA","119","exclude","Excluded: 119 days (manual handling required)","2450","2450.0","0","0"
"250628-2-039-NA","119","exclude","Excluded: 119 days (manual handling required)","4356","4356.0","0","0"
"250628-2-040-NA","119","exclude","Excluded: 119 days (manual handling required)","3714","3714.0","0","0"
"250628-2-041-NA","119","exclude","Excluded: 119 days (manual handling required)","7722","7722.0","0","0"
"250628-2-045-NA","119","exclude","Excluded: 119 days (manual handling required)","7801","7801.0","0","0"
"250628-2-050-NA","119","exclude","Excluded: 119 days (manual handling required)","4293","4293.0","0","0"
"250628-2-052-NA","119","exclude","Excluded: 119 days (manual handling required)","2234","2234.0","0","0"
"250702-2-006","115","exclude","Excluded: 115 days (manual handling required)","5861","5861.0","0","0"
"250702-2-014-Q4","115","exclude","Excluded: 115 days (manual handling required)","3215","3215.0","0","0"
"250702-2-019","115","exclude","Excluded: 115 days (manual handling required)","3215","3215.0","0","0"
"250702-2-021-Q4","115","exclude","Excluded: 115 days (manual handling required)","3901","3901.0","0","0"
"250705-1-002","112","exclude","Excluded: 112 days (manual handling required)","2950","2950.0","1","1"
"250705-1-008-Q4","112","exclude","Excluded: 112 days (manual handling required)","4257","4257.0","1","1"
"250705-11-005","112","exclude","Excluded: 112 days (manual handling required)","1881","1881.0","1","1"
"250705-11-040","112","exclude","Excluded: 112 days (manual handling required)","1386","1386.0","1","1"
"250705-2-007","112","exclude","Excluded: 112 days (manual handling required)","2180","2180.0","1","1"
"250705-2-016-Q4","112","exclude","Excluded: 112 days (manual handling required)","3544","3544.0","1","1"
"250705-2-020","112","exclude","Excluded: 112 days (manual handling required)","3234","3234.0","1","1"
"250705-2-024","112","exclude","Excluded: 112 days (manual handling required)","2352","2352.0","1","1"
"250705-2-031","112","exclude","Excluded: 112 days (manual handling required)","2851","2851.0","1","1"
"250705-2-032-Q4","112","exclude","Excluded: 112 days (manual handling required)","7180","7180.0","1","1"
"250705-2-037","112","exclude","Excluded: 112 days (manual handling required)","3940","3940.0","1","1"
"250705-2-039-Q4","112","exclude","Excluded: 112 days (manual handling required)","4158","4158.0","1","1"
"250705-2-047-Q4","112","exclude","Excluded: 112 days (manual handling required)","3901","3901.0","1","1"
"250713-1-006","104","exclude","Excluded: 104 days (manual handling required)","3465","3465.0","1","1"
"250713-1-020","104","exclude","Excluded: 104 days (manual handling required)","3960","3960.0","1","1"
"250713-1-022","104","exclude","Excluded: 104 days (manual handling required)","1700","1700.0","1","1"
"250713-11-021","104","exclude","Excluded: 104 days (manual handling required)","5742","5742.0","1","1"
"250713-11-023","104","exclude","Excluded: 104 days (manual handling required)","2950","2950.0","1","1"
"250713-2-001","104","exclude","Excluded: 104 days (manual handling required)","2970","2970.0","1","1"
"250713-2-002","104","exclude","Excluded: 104 days (manual handling required)","7500","7500.0","1","1"
"250713-2-004","104","exclude","Excluded: 104 days (manual handling required)","4158","4158.0","1","1"
"250713-2-010","104","exclude","Excluded: 104 days (manual handling required)","3901","3901.0","1","1"
"250713-2-012","104","exclude","Excluded: 104 days (manual handling required)","2398","2398.0","1","1"
"250713-2-013","104","exclude","Excluded: 104 days (manual handling required)","4633","4633.0","1","1"
"250713-2-014","104","exclude","Excluded: 104 days (manual handling required)","6533","6533.0","1","1"
"250713-2-018","104","exclude","Excluded: 104 days (manual handling required)","3914","3914.0","1","1"
"250713-2-026","104","exclude","Excluded: 104 days (manual handling required)","2065","2065.0","1","1"
"250713-2-027","104","exclude","Excluded: 104 days (manual handling required)","7280","7280.0","1","1"
"250713-2-028","104","exclude","Excluded: 104 days (manual handling required)","2851","2851.0","1","1"
"250713-2-029","104","exclude","Excluded: 104 days (manual handling required)","2940","2940.0","1","1"
"250713-2-033","104","exclude","Excluded: 104 days (manual handling required)","3380","3380.0","1","1"
"250713-2-035","104","exclude","Excluded: 104 days (manual handling required)","3295","3295.0","1","1"
"250720-1-012-Q4","97","exclude","Excluded: 97 days (manual handling required)","9900","9900.0","1","1"
"250720-1-013","97","exclude","Excluded: 97 days (manual handling required)","1480","1480.0","1","1"
"250720-11-025","97","exclude","Excluded: 97 days (manual handling required)","2980","2980.0","1","1"
"250720-2-011-Q4","97","exclude","Excluded: 97 days (manual handling required)","2180","2180.0","1","1"
"250720-2-017","97","exclude","Excluded: 97 days (manual handling required)","3234","3234.0","1","1"
"250720-2-023-Q4","97","exclude","Excluded: 97 days (manual handling required)","5740","5740.0","1","1"
"250720-2-024-Q4","97","exclude","Excluded: 97 days (manual handling required)","3080","3080.0","1","1"
"250720-2-026-Q4","97","exclude","Excluded: 97 days (manual handling required)","5800","5800.0","1","1"
"250727-1-002","90","exclude","Excluded: 90 days (manual handling required)","4000","4000.0","1","1"
"250727-2-001","90","exclude","Excluded: 90 days (manual handling required)","2180","2180.0","1","1"
"250727-2-007","90","exclude","Excluded: 90 days (manual handling required)","2455","2455.0","1","1"
"250727-2-008","90","exclude","Excluded: 90 days (manual handling required)","5480","5480.0","1","1"
"250727-2-015-Q4","90","exclude","Excluded: 90 days (manual handling required)","3643","3643.0","1","1"
"250727-2-019-Q4","90","exclude","Excluded: 90 days (manual handling required)","3445","3445.0","1","1"
"250727-2-021","90","exclude","Excluded: 90 days (manual handling required)","2580","2580.0","1","1"
"250727-2-024-Q4","90","exclude","Excluded: 90 days (manual handling required)","7800","7800.0","1","1"
"250727-2-028-Q4","90","exclude","Excluded: 90 days (manual handling required)","4300","4300.0","1","1"
"250727-2-029-Q4","90","exclude","Excluded: 90 days (manual handling required)","7980","7980.0","1","1"
"250727-2-030-Q4","90","exclude","Excluded: 90 days (manual handling required)","4480","4480.0","1","1"
"250727-2-031-Q4","90","exclude","Excluded: 90 days (manual handling required)","9181","9181.0","1","1"
"250727-2-033","90","exclude","Excluded: 90 days (manual handling required)","2800","2800.0","1","1"
"250727-2-036-Q4","90","exclude","Excluded: 90 days (manual handling required)","4300","4300.0","1","1"
"250727-3-012","90","exclude","Excluded: 90 days (manual handling required)","2280","2280.0","1","1"
"250805-2-003","81","exclude","Excluded: 81 days (manual handling required)","8580","8580.0","1","1"
"250805-2-004","81","exclude","Excluded: 81 days (manual handling required)","4727","4727.0","1","1"
"250805-2-005-Q4","81","exclude","Excluded: 81 days (manual handling required)","4980","4980.0","1","1"
"250805-2-007-Q4","81","exclude","Excluded: 81 days (manual handling required)","12980","12980.0","1","1"
"250805-2-008","81","exclude","Excluded: 81 days (manual handling required)","4800","4800.0","1","1"
"250805-2-010-Q3","81","exclude","Excluded: 81 days (manual handling required)","5080","5080.0","1","1"
"250805-2-012-Q4","81","exclude","Excluded: 81 days (manual handling required)","13000","13000.0","1","1"
"250805-2-014-Q4","81","exclude","Excluded: 81 days (manual handling required)","7800","7800.0","1","1"
"250805-2-018","81","exclude","Excluded: 81 days (manual handling required)","1980","1980.0","1","1"
"250805-2-019","81","exclude","Excluded: 81 days (manual handling required)","2500","2500.0","1","1"
"250805-2-023-Q4","81","exclude","Excluded: 81 days (manual handling required)","9600","9600.0","1","1"
"250805-2-024-Q4","81","exclude","Excluded: 81 days (manual handling required)","3380","3380.0","1","1"
"250805-2-025","81","exclude","Excluded: 81 days (manual handling required)","2851","2851.0","1","1"
"250805-2-026-Q4","81","exclude","Excluded: 81 days (manual handling required)","5500","5500.0","1","1"
"250805-2-027","81","exclude","Excluded: 81 days (manual handling required)","5980","5980.0","1","1"
"250805-2-029","81","exclude","Excluded: 81 days (manual handling required)","3840","3840.0","1","1"
"250810-1-001","76","exclude","Excluded: 76 days (manual handling required)","2350","2350.0","1","1"
"250810-1-045","76","exclude","Excluded: 76 days (manual handling required)","2500","2500.0","1","1"
"250810-1-054","76","exclude","Excluded: 76 days (manual handling required)","2980","2980.0","1","1"
"250810-11-006","76","exclude","Excluded: 76 days (manual handling required)","4358","4358.0","1","1"
"250810-11-048","76","exclude","Excluded: 76 days (manual handling required)","1089","1089.0","1","1"
"250810-11-055","76","exclude","Excluded: 76 days (manual handling required)","4980","4980.0","1","1"
"250810-2-002","76","exclude","Excluded: 76 days (manual handling required)","4980","4980.0","1","1"
"250810-2-003","76","exclude","Excluded: 76 days (manual handling required)","2941","2941.0","1","1"
"250810-2-013","76","exclude","Excluded: 76 days (manual handling required)","2000","2000.0","1","1"
"250810-2-015-Q4","76","exclude","Excluded: 76 days (manual handling required)","2980","2980.0","1","1"
"250810-2-016-Q4","76","exclude","Excluded: 76 days (manual handling required)","2880","2880.0","1","1"
"250810-2-024","76","exclude","Excluded: 76 days (manual handling required)","3980","3980.0","1","1"
"250810-2-026","76","exclude","Excluded: 76 days (manual handling required)","1400","1400.0","1","1"
"250810-2-027","76","exclude","Excluded: 76 days (manual handling required)","1700","1700.0","1","1"
"250810-2-030","76","exclude","Excluded: 76 days (manual handling required)","2980","2980.0","1","1"
"250810-2-032","76","exclude","Excluded: 76 days (manual handling required)","7980","7980.0","1","1"
"250810-2-035","76","exclude","Excluded: 76 days (manual handling required)","2970","2970.0","1","1"
"250810-2-038-Q4","76","exclude","Excluded: 76 days (manual handling required)","6480","6480.0","1","1"
"250810-2-042-Q4","76","exclude","Excluded: 76 days (manual handling required)","9980","9980.0","1","1"
"250816-1-016","70","exclude","Excluded: 70 days (manual handling required)","1980","1980.0","1","1"
"250816-1-019","70","exclude","Excluded: 70 days (manual handling required)","3850","3850.0","1","1"
"250816-11-002","70","exclude","Excluded: 70 days (manual handling required)","1477","1477.0","1","1"
"250816-11-014","70","exclude","Excluded: 70 days (manual handling required)","2480","2480.0","1","1"
"250816-2-003","70","exclude","Excluded: 70 days (manual handling required)","2680","2680.0","1","1"
"250816-2-004","70","exclude","Excluded: 70 days (manual handling required)","2500","2500.0","1","1"
"250816-2-005","70","exclude","Excluded: 70 days (manual handling required)","4500","4500.0","1","1"
"250816-2-006","70","exclude","Excluded: 70 days (manual handling required)","4280","4280.0","1","1"
"250816-2-020-Q4","70","exclude","Excluded: 70 days (manual handling required)","7580","7580.0","1","1"
"250816-2-021-Q4","70","exclude","Excluded: 70 days (manual handling required)","7824","7824.0","1","1"
"250816-2-022","70","exclude","Excluded: 70 days (manual handling required)","3980","3980.0","1","1"
"250816-2-024","70","exclude","Excluded: 70 days (manual handling required)","2200","2200.0","1","1"
"250816-2-026","70","exclude","Excluded: 70 days (manual handling required)","8800","8800.0","1","1"
"250816-2-030","70","exclude","Excluded: 70 days (manual handling required)","2178","2178.0","1","1"
"250816-2-032","70","exclude","Excluded: 70 days (manual handling required)","3800","3800.0","1","1"
"250816-3-025","70","exclude","Excluded: 70 days (manual handling required)","4580","4580.0","1","1"
"250816-3-028","70","exclude","Excluded: 70 days (manual handling required)","4000","4000.0","1","1"
"250830-1-006","56","exclude","Excluded: 56 days (manual handling required)","2800","2800.0","1","1"
"250830-1-007","56","exclude","Excluded: 56 days (manual handling required)","3800","3800.0","1","1"
"250830-1-018","56","exclude","Excluded: 56 days (manual handling required)","11158","11158.0","1","1"
"250830-1-030","56","exclude","Excluded: 56 days (manual handling required)","2380","2380.0","1","1"
"250830-11-004","56","exclude","Excluded: 56 days (manual handling required)","1980","1980.0","1","1"
"250830-2-001","56","exclude","Excluded: 56 days (manual handling required)","5832","5832.0","1","1"
"250830-2-008-Q4","56","exclude","Excluded: 56 days (manual handling required)","3680","3680.0","1","1"
"250830-2-009","56","exclude","Excluded: 56 days (manual handling required)","3500","3500.0","1","1"
"250830-2-011","56","exclude","Excluded: 56 days (manual handling required)","3380","3380.0","1","1"
"250830-2-020-Q4","56","exclude","Excluded: 56 days (manual handling required)","6480","6480.0","1","1"
"250830-2-021-Q4","56","exclude","Excluded: 56 days (manual handling required)","4580","4580.0","1","1"
"250830-2-023","56","exclude","Excluded: 56 days (manual handling required)","3747","3747.0","1","1"
"250830-2-024","56","exclude","Excluded: 56 days (manual handling required)","1480","1480.0","1","1"
"250830-2-026-Q4","56","exclude","Excluded: 56 days (manual handling required)","4500","4500.0","1","1"
"250830-2-028-Q3","56","exclude","Excluded: 56 days (manual handling required)","1998","1998.0","1","1"
"250830-2-031-Q4","56","exclude","Excluded: 56 days (manual handling required)","5965","5965.0","1","1"
"250830-2-032-Q4","56","exclude","Excluded: 56 days (manual handling required)","4925","4925.0","1","1"
"250830-2-034","56","exclude","Excluded: 56 days (manual handling required)","1970","1970.0","1","1"
"250830-2-035","56","exclude","Excluded: 56 days (manual handling required)","1980","1980.0","1","1"
"250830-2-038-Q4","56","exclude","Excluded: 56 days (manual handling required)","2084","2084.0","1","1"
"250830-3-016-Q4","56","exclude","Excluded: 56 days (manual handling required)","6600","6600.0","1","1"
"250830-3-037-Q4","56","exclude","Excluded: 56 days (manual handling required)","4480","4480.0","1","1"
"250906-1-007","49","exclude","Excluded: 49 days (manual handling required)","3445","3445.0","1","1"
"250906-1-011","49","exclude","Excluded: 49 days (manual handling required)","2200","2200.0","1","1"
"250906-1-023-Q4","49","exclude","Excluded: 49 days (manual handling required)","12000","12000.0","1","1"
"250906-1-024","49","exclude","Excluded: 49 days (manual handling required)","5200","5200.0","1","1"
"250906-1-044","49","exclude","Excluded: 49 days (manual handling required)","4980","4980.0","1","1"
"250906-11-005-Q4","49","exclude","Excluded: 49 days (manual handling required)","11200","11200.0","1","1"
"250906-11-010","49","exclude","Excluded: 49 days (manual handling required)","1881","1881.0","1","1"
"250906-11-037","49","exclude","Excluded: 49 days (manual handling required)","2698","2698.0","1","1"
"250906-11-040-Q4","49","exclude","Excluded: 49 days (manual handling required)","5477","5477.0","1","1"
"250906-11-042","49","exclude","Excluded: 49 days (manual handling required)","1650","1650.0","1","1"
"250906-2-001-Q4","49","exclude","Excluded: 49 days (manual handling required)","5680","5680.0","1","1"
"250906-2-002-Q4","49","exclude","Excluded: 49 days (manual handling required)","4980","4980.0","1","1"
"250906-2-003-Q4","49","exclude","Excluded: 49 days (manual handling required)","8300","8300.0","1","1"
"250906-2-004","49","exclude","Excluded: 49 days (manual handling required)","5480","5480.0","1","1"
"250906-2-015-Q4","49","exclude","Excluded: 49 days (manual handling required)","2474","2474.0","1","1"
"250906-2-017","49","exclude","Excluded: 49 days (manual handling required)","3500","3500.0","1","1"
"250906-2-018-Q4","49","exclude","Excluded: 49 days (manual handling required)","4780","4780.0","1","1"
"250906-2-019","49","exclude","Excluded: 49 days (manual handling required)","6300","6300.0","1","1"
"250906-2-026","49","exclude","Excluded: 49 days (manual handling required)","2980","2980.0","1","1"
"250906-2-028-Q4","49","exclude","Excluded: 49 days (manual handling required)","1465","1465.0","1","1"
"250906-2-029-Q4","49","exclude","Excluded: 49 days (manual handling required)","5480","5480.0","1","1"
"250906-2-030","49","exclude","Excluded: 49 days (manual handling required)","1392","1392.0","1","1"
"250906-2-032-Q4","49","exclude","Excluded: 49 days (manual handling required)","6980","6980.0","1","1"
